shape,value
"POLYGON ((-99.79775510204081 30.448408163265306, -99.79551020408164 30.448408163265306, -99.79551020408164 30.458061224489796, -99.79775510204081 30.458061224489796, -99.79775510204081 30.448408163265306))",0.020145082635877633
"POLYGON ((-99.79775510204081 30.458061224489796, -99.79551020408164 30.458061224489796, -99.79551020408164 30.467714285714287, -99.79775510204081 30.467714285714287, -99.79775510204081 30.458061224489796))",0.048847013758150794
"POLYGON ((-99.79775510204081 30.467714285714287, -99.79551020408164 30.467714285714287, -99.79551020408164 30.477367346938777, -99.79775510204081 30.477367346938777, -99.79775510204081 30.467714285714287))",0.08094347328233989
"POLYGON ((-99.79775510204081 30.477367346938777, -99.79551020408164 30.477367346938777, -99.79551020408164 30.48702040816326, -99.79775510204081 30.48702040816326, -99.79775510204081 30.477367346938777))",0.09031641491841604
"POLYGON ((-99.79775510204081 30.487020408163268, -99.79551020408164 30.487020408163268, -99.79551020408164 30.49667346938775, -99.79775510204081 30.49667346938775, -99.79775510204081 30.487020408163268))",0.06759866859467464
"POLYGON ((-99.79775510204081 30.49667346938776, -99.79551020408164 30.49667346938776, -99.79551020408164 30.50632653061224, -99.79775510204081 30.50632653061224, -99.79775510204081 30.49667346938776))",0.034265307579841246
"POLYGON ((-99.79551020408164 30.02367346938776, -99.79326530612244 30.02367346938776, -99.79326530612244 30.033326530612243, -99.79551020408164 30.033326530612243, -99.79551020408164 30.02367346938776))",0.39236684719720566
"POLYGON ((-99.79551020408164 30.033326530612243, -99.79326530612244 30.033326530612243, -99.79326530612244 30.042979591836733, -99.79551020408164 30.042979591836733, -99.79551020408164 30.033326530612243))",0.8119851859463854
"POLYGON ((-99.79551020408164 30.042979591836733, -99.79326530612244 30.042979591836733, -99.79326530612244 30.052632653061224, -99.79551020408164 30.052632653061224, -99.79551020408164 30.042979591836733))",1.1119337333762909
"POLYGON ((-99.79551020408164 30.052632653061224, -99.79326530612244 30.052632653061224, -99.79326530612244 30.062285714285714, -99.79551020408164 30.062285714285714, -99.79551020408164 30.052632653061224))",0.9881007402685227
"POLYGON ((-99.79551020408164 30.062285714285714, -99.79326530612244 30.062285714285714, -99.79326530612244 30.071938775510205, -99.79551020408164 30.071938775510205, -99.79551020408164 30.062285714285714))",0.5742865897224237
"POLYGON ((-99.79551020408164 30.071938775510205, -99.79326530612244 30.071938775510205, -99.79326530612244 30.081591836734695, -99.79551020408164 30.081591836734695, -99.79551020408164 30.071938775510205))",0.22466572009540328
"POLYGON ((-99.79551020408164 30.081591836734695, -99.79326530612244 30.081591836734695, -99.79326530612244 30.091244897959186, -99.79551020408164 30.091244897959186, -99.79551020408164 30.081591836734695))",0.06099713532758686
"POLYGON ((-99.79551020408164 30.091244897959186, -99.79326530612244 30.091244897959186, -99.79326530612244 30.10089795918367, -99.79551020408164 30.10089795918367, -99.79551020408164 30.091244897959186))",0.011746271560047664
"POLYGON ((-99.79551020408164 30.100897959183676, -99.79326530612244 30.100897959183676, -99.79326530612244 30.11055102040816, -99.79551020408164 30.11055102040816, -99.79551020408164 30.100897959183676))",0.001624460952438442
"POLYGON ((-99.79551020408164 30.110551020408167, -99.79326530612244 30.110551020408167, -99.79326530612244 30.12020408163265, -99.79551020408164 30.12020408163265, -99.79551020408164 30.110551020408167))",0.00016232034164407263
"POLYGON ((-99.79551020408164 30.120204081632657, -99.79326530612244 30.120204081632657, -99.79326530612244 30.12985714285714, -99.79551020408164 30.12985714285714, -99.79551020408164 30.120204081632657))",1.1747707585028118e-5
"POLYGON ((-99.79551020408164 30.129857142857148, -99.79326530612244 30.129857142857148, -99.79326530612244 30.13951020408163, -99.79551020408164 30.13951020408163, -99.79551020408164 30.129857142857148))",6.161656491649535e-7
"POLYGON ((-99.79551020408164 30.13951020408163, -99.79326530612244 30.13951020408163, -99.79326530612244 30.14916326530612, -99.79551020408164 30.14916326530612, -99.79551020408164 30.13951020408163))",2.3413149127923697e-8
"POLYGON ((-99.79551020408164 30.14916326530612, -99.79326530612244 30.14916326530612, -99.79326530612244 30.158816326530612, -99.79551020408164 30.158816326530612, -99.79551020408164 30.14916326530612))",6.444539411012456e-10
"POLYGON ((-99.79551020408164 30.158816326530612, -99.79326530612244 30.158816326530612, -99.79326530612244 30.168469387755103, -99.79551020408164 30.168469387755103, -99.79551020408164 30.158816326530612))",4.3995854102219213e-11
"POLYGON ((-99.79551020408164 30.168469387755103, -99.79326530612244 30.168469387755103, -99.79326530612244 30.178122448979593, -99.79551020408164 30.178122448979593, -99.79551020408164 30.168469387755103))",1.7437634207741614e-9
"POLYGON ((-99.79551020408164 30.178122448979593, -99.79326530612244 30.178122448979593, -99.79326530612244 30.187775510204084, -99.79551020408164 30.187775510204084, -99.79551020408164 30.178122448979593))",7.078533000889964e-8
"POLYGON ((-99.79551020408164 30.187775510204084, -99.79326530612244 30.187775510204084, -99.79326530612244 30.197428571428567, -99.79551020408164 30.197428571428567, -99.79551020408164 30.187775510204084))",2.091416458859365e-6
"POLYGON ((-99.79551020408164 30.197428571428574, -99.79326530612244 30.197428571428574, -99.79326530612244 30.207081632653058, -99.79551020408164 30.207081632653058, -99.79551020408164 30.197428571428574))",4.510573405480905e-5
"POLYGON ((-99.79551020408164 30.207081632653065, -99.79326530612244 30.207081632653065, -99.79326530612244 30.216734693877548, -99.79551020408164 30.216734693877548, -99.79551020408164 30.207081632653065))",0.0007127668032938736
"POLYGON ((-99.79551020408164 30.216734693877555, -99.79326530612244 30.216734693877555, -99.79326530612244 30.22638775510204, -99.79551020408164 30.22638775510204, -99.79551020408164 30.216734693877555))",0.008291563688831298
"POLYGON ((-99.79551020408164 30.226387755102046, -99.79326530612244 30.226387755102046, -99.79326530612244 30.23604081632653, -99.79551020408164 30.23604081632653, -99.79551020408164 30.226387755102046))",0.07143043471319677
"POLYGON ((-99.79551020408164 30.23604081632653, -99.79326530612244 30.23604081632653, -99.79326530612244 30.24569387755102, -99.79551020408164 30.24569387755102, -99.79551020408164 30.23604081632653))",0.4592880102201617
"POLYGON ((-99.79551020408164 30.24569387755102, -99.79326530612244 30.24569387755102, -99.79326530612244 30.25534693877551, -99.79551020408164 30.25534693877551, -99.79551020408164 30.24569387755102))",2.231162638993164
"POLYGON ((-99.79551020408164 30.25534693877551, -99.79326530612244 30.25534693877551, -99.79326530612244 30.265, -99.79551020408164 30.265, -99.79551020408164 30.25534693877551))",8.342871809392232
"POLYGON ((-99.79551020408164 30.265, -99.79326530612244 30.265, -99.79326530612244 30.27465306122449, -99.79551020408164 30.27465306122449, -99.79551020408164 30.265))",23.55114799794491
"POLYGON ((-99.79551020408164 30.27465306122449, -99.79326530612244 30.27465306122449, -99.79326530612244 30.28430612244898, -99.79551020408164 30.28430612244898, -99.79551020408164 30.27465306122449))",38.8414289406473
"POLYGON ((-99.79551020408164 30.28430612244898, -99.79326530612244 30.28430612244898, -99.79326530612244 30.293959183673465, -99.79551020408164 30.293959183673465, -99.79551020408164 30.28430612244898))",25.728250377285207
"POLYGON ((-99.79551020408164 30.293959183673472, -99.79326530612244 30.293959183673472, -99.79326530612244 30.303612244897955, -99.79551020408164 30.303612244897955, -99.79551020408164 30.293959183673472))",9.473562381262884
"POLYGON ((-99.79551020408164 30.303612244897963, -99.79326530612244 30.303612244897963, -99.79326530612244 30.313265306122446, -99.79551020408164 30.313265306122446, -99.79551020408164 30.303612244897963))",2.604432696875942
"POLYGON ((-99.79551020408164 30.313265306122453, -99.79326530612244 30.313265306122453, -99.79326530612244 30.322918367346936, -99.79551020408164 30.322918367346936, -99.79551020408164 30.313265306122453))",0.5520149143147537
"POLYGON ((-99.79551020408164 30.322918367346944, -99.79326530612244 30.322918367346944, -99.79326530612244 30.332571428571427, -99.79551020408164 30.332571428571427, -99.79551020408164 30.322918367346944))",0.08855324634012963
"POLYGON ((-99.79551020408164 30.332571428571427, -99.79326530612244 30.332571428571427, -99.79326530612244 30.342224489795917, -99.79551020408164 30.342224489795917, -99.79551020408164 30.332571428571427))",0.010613530111619468
"POLYGON ((-99.79551020408164 30.342224489795917, -99.79326530612244 30.342224489795917, -99.79326530612244 30.351877551020408, -99.79551020408164 30.351877551020408, -99.79551020408164 30.342224489795917))",0.000942740623204229
"POLYGON ((-99.79551020408164 30.351877551020408, -99.79326530612244 30.351877551020408, -99.79326530612244 30.3615306122449, -99.79551020408164 30.3615306122449, -99.79551020408164 30.351877551020408))",6.168058606257368e-5
"POLYGON ((-99.79551020408164 30.3615306122449, -99.79326530612244 30.3615306122449, -99.79326530612244 30.37118367346939, -99.79551020408164 30.37118367346939, -99.79551020408164 30.3615306122449))",2.95820869601004e-6
"POLYGON ((-99.79551020408164 30.37118367346939, -99.79326530612244 30.37118367346939, -99.79326530612244 30.38083673469388, -99.79551020408164 30.38083673469388, -99.79551020408164 30.37118367346939))",1.0366056882937951e-7
"POLYGON ((-99.79551020408164 30.38083673469388, -99.79326530612244 30.38083673469388, -99.79326530612244 30.390489795918363, -99.79551020408164 30.390489795918363, -99.79551020408164 30.38083673469388))",4.726997966058707e-9
"POLYGON ((-99.79551020408164 30.39048979591837, -99.79326530612244 30.39048979591837, -99.79326530612244 30.400142857142853, -99.79551020408164 30.400142857142853, -99.79551020408164 30.39048979591837))",5.243384221708193e-8
"POLYGON ((-99.79551020408164 30.40014285714286, -99.79326530612244 30.40014285714286, -99.79326530612244 30.409795918367344, -99.79551020408164 30.409795918367344, -99.79551020408164 30.40014285714286))",9.533255060065294e-7
"POLYGON ((-99.79551020408164 30.40979591836735, -99.79326530612244 30.40979591836735, -99.79326530612244 30.419448979591834, -99.79551020408164 30.419448979591834, -99.79551020408164 30.40979591836735))",1.2560245863808132e-5
"POLYGON ((-99.79551020408164 30.41944897959184, -99.79326530612244 30.41944897959184, -99.79326530612244 30.429102040816325, -99.79551020408164 30.429102040816325, -99.79551020408164 30.41944897959184))",0.00011955637161932185
"POLYGON ((-99.79551020408164 30.429102040816325, -99.79326530612244 30.429102040816325, -99.79326530612244 30.438755102040815, -99.79551020408164 30.438755102040815, -99.79551020408164 30.429102040816325))",0.0008187852360543505
"POLYGON ((-99.79551020408164 30.438755102040815, -99.79326530612244 30.438755102040815, -99.79326530612244 30.448408163265306, -99.79551020408164 30.448408163265306, -99.79551020408164 30.438755102040815))",0.0040058660963158
"POLYGON ((-99.79551020408164 30.448408163265306, -99.79326530612244 30.448408163265306, -99.79326530612244 30.458061224489796, -99.79551020408164 30.458061224489796, -99.79551020408164 30.448408163265306))",0.01384860581661556
"POLYGON ((-99.79551020408164 30.458061224489796, -99.79326530612244 30.458061224489796, -99.79326530612244 30.467714285714287, -99.79551020408164 30.467714285714287, -99.79551020408164 30.458061224489796))",0.03333473529739272
"POLYGON ((-99.79551020408164 30.467714285714287, -99.79326530612244 30.467714285714287, -99.79326530612244 30.477367346938777, -99.79551020408164 30.477367346938777, -99.79551020408164 30.467714285714287))",0.054955106648239584
"POLYGON ((-99.79551020408164 30.477367346938777, -99.79326530612244 30.477367346938777, -99.79326530612244 30.48702040816326, -99.79551020408164 30.48702040816326, -99.79551020408164 30.477367346938777))",0.061244771667945744
"POLYGON ((-99.79551020408164 30.487020408163268, -99.79326530612244 30.487020408163268, -99.79326530612244 30.49667346938775, -99.79551020408164 30.49667346938775, -99.79551020408164 30.487020408163268))",0.04598783918848867
"POLYGON ((-99.79551020408164 30.49667346938776, -99.79326530612244 30.49667346938776, -99.79326530612244 30.50632653061224, -99.79551020408164 30.50632653061224, -99.79551020408164 30.49667346938776))",0.023461538642346815
"POLYGON ((-99.79326530612244 30.02367346938776, -99.79102040816326 30.02367346938776, -99.79102040816326 30.033326530612243, -99.79326530612244 30.033326530612243, -99.79326530612244 30.02367346938776))",0.5434930589425568
"POLYGON ((-99.79326530612244 30.033326530612243, -99.79102040816326 30.033326530612243, -99.79102040816326 30.042979591836733, -99.79326530612244 30.042979591836733, -99.79326530612244 30.033326530612243))",1.1379282981359766
"POLYGON ((-99.79326530612244 30.042979591836733, -99.79102040816326 30.042979591836733, -99.79102040816326 30.052632653061224, -99.79326530612244 30.052632653061224, -99.79326530612244 30.042979591836733))",1.5682012169235502
"POLYGON ((-99.79326530612244 30.052632653061224, -99.79102040816326 30.052632653061224, -99.79102040816326 30.062285714285714, -99.79326530612244 30.062285714285714, -99.79326530612244 30.052632653061224))",1.3900142820527681
"POLYGON ((-99.79326530612244 30.062285714285714, -99.79102040816326 30.062285714285714, -99.79102040816326 30.071938775510205, -99.79326530612244 30.071938775510205, -99.79326530612244 30.062285714285714))",0.7998985874276757
"POLYGON ((-99.79326530612244 30.071938775510205, -99.79102040816326 30.071938775510205, -99.79102040816326 30.081591836734695, -99.79326530612244 30.081591836734695, -99.79326530612244 30.071938775510205))",0.3090144157976247
"POLYGON ((-99.79326530612244 30.081591836734695, -99.79102040816326 30.081591836734695, -99.79102040816326 30.091244897959186, -99.79326530612244 30.091244897959186, -99.79326530612244 30.081591836734695))",0.08292015002917326
"POLYGON ((-99.79326530612244 30.091244897959186, -99.79102040816326 30.091244897959186, -99.79102040816326 30.10089795918367, -99.79326530612244 30.10089795918367, -99.79326530612244 30.091244897959186))",0.015815562713630715
"POLYGON ((-99.79326530612244 30.100897959183676, -99.79102040816326 30.100897959183676, -99.79102040816326 30.11055102040816, -99.79326530612244 30.11055102040816, -99.79326530612244 30.100897959183676))",0.0021710153680936516
